event_date,reserved_at,canceled_at,checked_at,status,customer_id,customer_types
2026-08-11,2026-08-11 08:23:01.497-03,NULL,2026-08-11 12:55:45.215-03,used,18164,Estudiante de Grado
2026-08-11,2026-08-11 08:04:02.441-03,NULL,2026-08-11 12:55:48.449-03,used,18165,Estudiante de Grado
2026-08-11,2026-08-11 08:02:42.522-03,NULL,2026-08-11 12:55:51.692-03,used,18166,Estudiante de Grado
2026-08-11,2026-08-11 10:29:14.172-03,NULL,2026-08-11 12:56:22.324-03,used,18167,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:36:22.96-03,NULL,2026-08-11 12:56:27.074-03,used,18168,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:01:03.787-03,NULL,2026-08-11 12:56:29.949-03,used,18169,Estudiante de Grado
2026-08-11,2026-08-11 08:01:32.665-03,NULL,2026-08-11 12:56:41.423-03,used,18170,Estudiante de Grado
2026-08-11,2026-08-11 08:01:29.737-03,NULL,2026-08-11 12:56:45.554-03,used,18171,Estudiante de Grado
2026-08-11,2026-08-11 08:02:04.183-03,NULL,2026-08-11 12:56:50.36-03,used,18172,Estudiante de Grado
2026-08-11,2026-08-11 08:10:47.827-03,NULL,2026-08-11 12:56:54.477-03,used,18173,Estudiante de Grado
2026-08-11,2026-08-11 08:03:54.181-03,NULL,2026-08-11 12:56:56.78-03,used,18174,Estudiante de Grado
2026-08-11,2026-08-11 08:09:39.372-03,NULL,2026-08-11 12:57:00.639-03,used,18175,Estudiante de Grado
2026-08-11,2026-08-11 08:23:06.406-03,NULL,2026-08-11 12:57:02.918-03,used,18176,Estudiante de Grado
2026-08-11,2026-08-11 08:23:34.403-03,NULL,2026-08-11 12:57:05.19-03,used,18177,Estudiante de Grado
2026-08-11,2026-08-11 08:05:37.64-03,NULL,2026-08-11 12:57:07.532-03,used,18178,Estudiante de Grado
2026-08-11,2026-08-11 08:11:41.183-03,NULL,2026-08-11 12:57:11.012-03,used,18179,Estudiante de Grado
2026-08-11,2026-08-11 08:18:08.778-03,NULL,2026-08-11 12:57:57.185-03,used,18180,Estudiante de Grado
2026-08-11,2026-08-11 10:00:48.987-03,NULL,2026-08-11 12:58:00.051-03,used,18181,Estudiante de Grado sin TACC
2026-08-11,2026-08-11 08:16:08.298-03,NULL,2026-08-11 12:58:07.049-03,used,18182,Estudiante de Grado
2026-08-11,2026-08-11 08:02:11.183-03,NULL,2026-08-11 12:58:08.911-03,used,18183,Estudiante de Grado
2026-08-11,2026-08-11 08:18:20.135-03,NULL,2026-08-11 12:58:14.624-03,used,18184,Estudiante de Grado
2026-08-11,2026-08-11 10:11:53.697-03,NULL,2026-08-11 12:58:25.882-03,used,18185,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:12:25.3-03,NULL,2026-08-11 12:58:31.307-03,used,18186,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:26:08.985-03,NULL,2026-08-11 12:58:35.333-03,used,18187,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:07:26.142-03,NULL,2026-08-11 12:58:37.655-03,used,18188,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:03:04.705-03,NULL,2026-08-11 12:58:46.387-03,used,18189,Estudiante de Grado
2026-08-11,2026-08-11 09:02:42.57-03,NULL,2026-08-11 12:58:49.442-03,used,18190,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:02:22.477-03,NULL,2026-08-11 12:58:52.918-03,used,18191,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:16:50.72-03,NULL,2026-08-11 12:58:57.636-03,used,18192,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:08:58.853-03,NULL,2026-08-11 12:59:00.902-03,used,18193,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:09:15.507-03,NULL,2026-08-11 12:59:04.342-03,used,18194,Estudiante de Grado
2026-08-11,2026-08-11 09:32:26.921-03,NULL,2026-08-11 12:59:07.059-03,used,18195,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:09:21.741-03,NULL,2026-08-11 12:59:09.627-03,used,18196,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:42:49.246-03,NULL,2026-08-11 12:59:11.538-03,used,18197,Estudiante de Grado
2026-08-11,2026-08-11 09:45:38.431-03,NULL,2026-08-11 12:59:16.734-03,used,18198,Estudiante de Grado sin TACC
2026-08-11,2026-08-11 09:04:27.872-03,NULL,2026-08-11 12:59:21.444-03,used,18199,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:01:28.231-03,NULL,2026-08-11 12:59:24.533-03,used,18200,Estudiante de Grado
2026-08-11,2026-08-11 08:11:00.219-03,NULL,2026-08-11 12:59:27.395-03,used,18201,Estudiante de Grado
2026-08-11,2026-08-11 09:47:28.215-03,NULL,2026-08-11 12:59:30.877-03,used,18202,Estudiante de Grado
2026-08-11,2026-08-11 08:34:39.102-03,NULL,2026-08-11 12:59:33.535-03,used,18203,Estudiante de Grado
2026-08-11,2026-08-11 08:30:52.9-03,NULL,2026-08-11 12:59:36.29-03,used,18204,Estudiante de Grado
2026-08-11,2026-08-11 08:37:58.576-03,NULL,2026-08-11 12:59:38.05-03,used,18205,Estudiante de Grado
2026-08-11,2026-08-11 10:09:53.401-03,NULL,2026-08-11 13:00:00.934-03,used,18206,Becas Nodocentes
2026-08-11,2026-08-11 08:43:44.648-03,NULL,2026-08-11 13:00:04.85-03,used,18207,Becas Nodocentes
2026-08-11,2026-08-11 08:45:58.12-03,NULL,2026-08-11 13:00:07.186-03,used,18208,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:26:51.572-03,NULL,2026-08-11 13:00:10.008-03,used,18209,Estudiante de Grado
2026-08-11,2026-08-11 08:17:26.435-03,NULL,2026-08-11 13:00:12.653-03,used,18210,Estudiante de Grado
2026-08-11,2026-08-11 08:05:31.486-03,NULL,2026-08-11 13:00:15.225-03,used,18211,Estudiante de Grado
2026-08-11,2026-08-11 08:28:57.046-03,NULL,2026-08-11 13:00:18.001-03,used,18212,Estudiante de Grado
2026-08-11,2026-08-11 08:03:22.281-03,NULL,2026-08-11 13:00:20.74-03,used,18213,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:40:09.647-03,NULL,2026-08-11 13:00:23.743-03,used,18214,Estudiante de Grado
2026-08-11,2026-08-11 09:41:44.267-03,NULL,2026-08-11 13:00:26.958-03,used,18215,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:07:46.639-03,NULL,2026-08-11 13:00:31.743-03,used,18216,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:12:33.193-03,2026-08-11 08:12:26.138-03,2026-08-11 13:00:35.192-03,used,18217,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:14:57.382-03,NULL,2026-08-11 13:00:37.883-03,used,18218,Estudiante de Grado
2026-08-11,2026-08-11 08:05:02.054-03,NULL,2026-08-11 13:00:40.425-03,used,18219,Estudiante de Grado
2026-08-11,2026-08-11 08:28:28.305-03,NULL,2026-08-11 13:00:43.197-03,used,18220,Estudiante de Grado
2026-08-11,2026-08-11 08:02:01.203-03,NULL,2026-08-11 13:00:47.755-03,used,18221,Estudiante de Grado
2026-08-11,2026-08-11 08:01:58.481-03,NULL,2026-08-11 13:00:50.418-03,used,18222,Estudiante de Grado
2026-08-11,2026-08-11 08:03:12.213-03,NULL,2026-08-11 13:00:53.793-03,used,18223,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:34:01.819-03,NULL,2026-08-11 13:00:57.307-03,used,18224,Estudiante de Grado
2026-08-11,2026-08-11 08:08:53.295-03,NULL,2026-08-11 13:01:00.259-03,used,18225,Estudiante de Grado
2026-08-11,2026-08-11 08:00:12.351-03,NULL,2026-08-11 13:01:18.102-03,used,18226,Estudiante de Grado
2026-08-11,2026-08-11 08:00:40.207-03,NULL,2026-08-11 13:01:22.332-03,used,18227,Estudiante de Grado
2026-08-11,2026-08-11 08:30:13.671-03,NULL,2026-08-11 13:01:24.984-03,used,18228,Estudiante de Grado
2026-08-11,2026-08-11 08:06:34.002-03,NULL,2026-08-11 13:01:27.59-03,used,18229,Estudiante de Grado
2026-08-11,2026-08-11 08:22:37.36-03,NULL,2026-08-11 13:01:29.773-03,used,18230,Estudiante de Grado
2026-08-11,2026-08-11 08:03:16.521-03,NULL,2026-08-11 13:01:33.115-03,used,18231,Estudiante de Grado
2026-08-11,2026-08-11 08:09:13.937-03,NULL,2026-08-11 13:01:35.351-03,used,18232,Estudiante de Grado
2026-08-11,2026-08-11 08:03:12.714-03,NULL,2026-08-11 13:01:37.339-03,used,18233,Estudiante de Grado
2026-08-11,2026-08-11 08:30:04.614-03,NULL,2026-08-11 13:01:50.022-03,used,18234,Estudiante de Grado
2026-08-11,2026-08-11 10:13:04.252-03,NULL,2026-08-11 13:01:55.245-03,used,18235,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:21:08.378-03,NULL,2026-08-11 13:02:06.01-03,used,18236,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:12:11.171-03,NULL,2026-08-11 13:02:11.073-03,used,18237,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:01:29.131-03,NULL,2026-08-11 13:02:22.688-03,used,18238,Estudiante de Grado
2026-08-11,2026-08-11 08:06:51.803-03,NULL,2026-08-11 13:02:26.771-03,used,18239,Estudiante de Grado
2026-08-11,2026-08-11 08:17:44.842-03,NULL,2026-08-11 13:03:13.728-03,used,18240,Estudiante de Grado
2026-08-11,2026-08-11 10:00:53.247-03,NULL,2026-08-11 13:03:16.614-03,used,18241,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:17:39.298-03,NULL,2026-08-11 13:03:19.718-03,used,18242,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:37:15.957-03,NULL,2026-08-11 13:03:21.98-03,used,18243,Estudiante de Grado
2026-08-11,2026-08-11 08:34:48.432-03,NULL,2026-08-11 13:03:24.712-03,used,18244,Estudiante de Grado
2026-08-11,2026-08-11 08:00:11.728-03,NULL,2026-08-11 13:03:29.975-03,used,18245,Estudiante de Grado
2026-08-11,2026-08-11 08:37:15.506-03,NULL,2026-08-11 13:03:36.939-03,used,18246,Estudiante de Grado
2026-08-11,2026-08-11 08:01:56.178-03,NULL,2026-08-11 13:03:42.455-03,used,18247,Becas Docentes
2026-08-11,2026-08-11 10:30:44.943-03,NULL,2026-08-11 13:03:46.573-03,used,18248,Docente
2026-08-11,2026-08-11 08:01:55.686-03,NULL,2026-08-11 13:03:50.808-03,used,18249,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:23:38.913-03,NULL,2026-08-11 13:03:53.084-03,used,18250,Estudiante de Grado
2026-08-11,2026-08-11 08:11:58.081-03,NULL,2026-08-11 13:03:55.945-03,used,18251,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:04:43.055-03,NULL,2026-08-11 13:03:59.19-03,used,18252,Estudiante de Grado
2026-08-11,2026-08-11 08:42:39.729-03,NULL,2026-08-11 13:04:01.739-03,used,18253,Estudiante de Grado
2026-08-11,2026-08-11 08:01:03.104-03,NULL,2026-08-11 13:04:04.77-03,used,18254,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:15:21.269-03,NULL,2026-08-11 13:04:07.308-03,used,18255,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:33:33.05-03,NULL,2026-08-11 13:04:09.786-03,used,18256,Estudiante de Grado
2026-08-11,2026-08-11 08:08:49.893-03,NULL,2026-08-11 13:04:11.969-03,used,18257,Estudiante de Grado
2026-08-11,2026-08-11 08:35:41.642-03,NULL,2026-08-11 13:04:14.473-03,used,18258,Estudiante de Grado
2026-08-11,2026-08-11 08:08:19.429-03,NULL,2026-08-11 13:04:17.844-03,used,18259,Estudiante de Grado
2026-08-11,2026-08-11 09:48:16.701-03,NULL,2026-08-11 13:04:20.716-03,used,18260,Becas Nodocentes
2026-08-11,2026-08-11 08:15:18.277-03,NULL,2026-08-11 13:04:22.91-03,used,18261,Estudiante de Grado
2026-08-11,2026-08-11 08:02:40.071-03,NULL,2026-08-11 13:04:25.534-03,used,18262,Estudiante de Grado
2026-08-11,2026-08-11 08:15:58.332-03,NULL,2026-08-11 13:04:29.043-03,used,18263,Estudiante de Grado
2026-08-11,2026-08-11 08:02:31.682-03,NULL,2026-08-11 13:04:31.462-03,used,18264,Estudiante de Grado
2026-08-11,2026-08-11 08:01:01.094-03,NULL,2026-08-11 13:04:36.062-03,used,18265,Estudiante de Grado
2026-08-11,2026-08-11 08:33:48.576-03,NULL,2026-08-11 13:04:41.001-03,used,18266,Estudiante de Grado
2026-08-11,2026-08-11 08:34:02.923-03,NULL,2026-08-11 13:04:46.111-03,used,18267,Estudiante de Grado
2026-08-11,2026-08-11 08:26:03.592-03,NULL,2026-08-11 13:04:49.385-03,used,18268,Estudiante de Grado
2026-08-11,2026-08-11 08:20:54.812-03,NULL,2026-08-11 13:04:53.235-03,used,18269,Estudiante de Grado
2026-08-11,2026-08-11 08:23:23.76-03,NULL,2026-08-11 13:04:55.916-03,used,18270,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:26:55.752-03,NULL,2026-08-11 13:04:58.457-03,used,18271,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:02:24.447-03,NULL,2026-08-11 13:05:00.983-03,used,18272,Estudiante de Grado
2026-08-11,2026-08-11 08:13:29.655-03,NULL,2026-08-11 13:05:05.604-03,used,18273,Estudiante de Grado
2026-08-11,2026-08-11 08:44:06.897-03,NULL,2026-08-11 13:05:14.636-03,used,18274,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:01:17.598-03,NULL,2026-08-11 13:05:18.124-03,used,18275,Estudiante de Grado
2026-08-11,2026-08-11 08:19:22.758-03,NULL,2026-08-11 13:05:21.203-03,used,18276,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:48:44.66-03,NULL,2026-08-11 13:05:23.775-03,used,18277,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:02:28.851-03,NULL,2026-08-11 13:05:28.424-03,used,18278,Becas Nodocentes
2026-08-11,2026-08-11 08:17:09.469-03,NULL,2026-08-11 13:05:30.848-03,used,18279,Estudiante de Grado
2026-08-11,2026-08-11 08:11:24.234-03,NULL,2026-08-11 13:05:35.792-03,used,18280,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:43:50.626-03,NULL,2026-08-11 13:05:38.552-03,used,18281,Estudiante de Grado
2026-08-11,2026-08-11 08:20:38.22-03,NULL,2026-08-11 13:05:44.281-03,used,18282,Estudiante de Grado
2026-08-11,2026-08-11 08:27:43.395-03,NULL,2026-08-11 13:05:46.361-03,used,18283,Estudiante de Grado
2026-08-11,2026-08-11 08:31:03.943-03,NULL,2026-08-11 13:05:51.792-03,used,18284,Estudiante de Grado
2026-08-11,2026-08-11 08:24:39.008-03,NULL,2026-08-11 13:05:54.644-03,used,18285,Becas Nodocentes
2026-08-11,2026-08-11 09:42:20.816-03,NULL,2026-08-11 13:06:12.86-03,used,18286,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:12:15.141-03,NULL,2026-08-11 13:06:19.02-03,used,18287,Estudiante de Grado
2026-08-11,2026-08-11 08:14:14.339-03,NULL,2026-08-11 13:06:23.605-03,used,18288,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:20:10.813-03,NULL,2026-08-11 13:06:26.88-03,used,18289,Estudiante de Grado
2026-08-11,2026-08-11 08:22:18.509-03,NULL,2026-08-11 13:06:29.286-03,used,18290,Estudiante de Grado
2026-08-11,2026-08-11 09:30:59.543-03,NULL,2026-08-11 13:06:34.499-03,used,18291,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:08:39.275-03,NULL,2026-08-11 13:06:36.969-03,used,18292,Estudiante de Grado
2026-08-11,2026-08-11 08:06:24.814-03,NULL,2026-08-11 13:06:40.22-03,used,18293,Estudiante de Grado
2026-08-11,2026-08-11 09:22:00.991-03,NULL,2026-08-11 13:06:42.772-03,used,18294,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:22:50.472-03,NULL,2026-08-11 13:06:48.21-03,used,18295,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:23:31.583-03,NULL,2026-08-11 13:06:52.727-03,used,18296,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:00:10.281-03,NULL,2026-08-11 13:06:57.289-03,used,18297,Nodocente
2026-08-11,2026-08-11 08:46:54.361-03,NULL,2026-08-11 13:06:59.119-03,used,18298,Estudiante de Grado
2026-08-11,2026-08-11 09:30:40.77-03,NULL,2026-08-11 13:07:01.506-03,used,18299,Estudiante de Grado
2026-08-11,2026-08-11 08:47:46.594-03,NULL,2026-08-11 13:07:04.78-03,used,18300,Estudiante de Grado
2026-08-11,2026-08-11 08:46:18.688-03,NULL,2026-08-11 13:07:08.23-03,used,18301,Estudiante de Grado
2026-08-11,2026-08-11 10:06:14.278-03,NULL,2026-08-11 13:07:12.176-03,used,18302,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:03:53.806-03,NULL,2026-08-11 13:07:13.361-03,used,18303,Estudiante de Grado
2026-08-11,2026-08-11 10:06:30.464-03,NULL,2026-08-11 13:07:19.635-03,used,18304,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:18:29.826-03,NULL,2026-08-11 13:07:23.154-03,used,18305,Estudiante de Grado
2026-08-11,2026-08-11 08:18:53.998-03,NULL,2026-08-11 13:07:25.373-03,used,18306,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:24:52.819-03,NULL,2026-08-11 13:07:31.186-03,used,18307,Becas Nodocentes sin TACC
2026-08-11,2026-08-11 09:14:19.371-03,NULL,2026-08-11 13:07:34.509-03,used,18308,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:35:20.632-03,NULL,2026-08-11 13:07:43.027-03,used,18309,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:13:50.688-03,NULL,2026-08-11 13:07:56.223-03,used,18310,Estudiante de Grado
2026-08-11,2026-08-11 08:06:21.416-03,NULL,2026-08-11 13:07:58.159-03,used,18311,Estudiante de Grado
2026-08-11,2026-08-11 08:37:36.606-03,NULL,2026-08-11 13:08:02.223-03,used,18312,Estudiante de Grado
2026-08-11,2026-08-11 08:02:01.796-03,NULL,2026-08-11 13:08:05.112-03,used,18313,Estudiante de Grado
2026-08-11,2026-08-11 08:12:56.784-03,NULL,2026-08-11 13:08:08.938-03,used,18314,Estudiante de Grado
2026-08-11,2026-08-11 08:12:47.35-03,NULL,2026-08-11 13:08:15.593-03,used,18315,Estudiante de Grado
2026-08-11,2026-08-11 08:33:21.463-03,NULL,2026-08-11 13:08:18.865-03,used,18316,Estudiante de Grado
2026-08-11,2026-08-11 08:14:29.19-03,NULL,2026-08-11 13:08:21.268-03,used,18317,Becas Docentes
2026-08-11,2026-08-11 09:58:53.674-03,NULL,2026-08-11 13:08:24.516-03,used,18318,Becas Docentes
2026-08-11,2026-08-11 08:45:06.161-03,NULL,2026-08-11 13:08:30.874-03,used,18319,Estudiante de Grado
2026-08-11,2026-08-11 08:13:49.562-03,NULL,2026-08-11 13:09:00.538-03,used,18320,Estudiante de Grado
2026-08-11,2026-08-11 08:14:15.159-03,NULL,2026-08-11 13:09:03.446-03,used,18321,Estudiante de Grado
2026-08-11,2026-08-11 08:41:31.255-03,NULL,2026-08-11 13:09:05.564-03,used,18322,Becas Docentes
2026-08-11,2026-08-11 08:02:50.928-03,NULL,2026-08-11 13:09:08.557-03,used,18323,Estudiante de Grado
2026-08-11,2026-08-11 08:17:43.759-03,NULL,2026-08-11 13:09:11.479-03,used,18324,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:22:00.412-03,NULL,2026-08-11 13:09:13.248-03,used,18325,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:01:37.396-03,NULL,2026-08-11 13:09:15.696-03,used,18326,Estudiante de Grado
2026-08-11,2026-08-11 08:36:00.972-03,NULL,2026-08-11 13:09:18.343-03,used,18327,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:17:15.223-03,NULL,2026-08-11 13:09:21.892-03,used,18328,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:01:43.522-03,NULL,2026-08-11 13:09:24.854-03,used,18329,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:02:06.535-03,NULL,2026-08-11 13:09:27.991-03,used,18330,Estudiante de Grado
2026-08-11,2026-08-11 08:02:32.928-03,NULL,2026-08-11 13:09:30.479-03,used,18331,Estudiante de Grado
2026-08-11,2026-08-11 08:00:49.506-03,NULL,2026-08-11 13:09:32.697-03,used,18332,Estudiante de Grado
2026-08-11,2026-08-11 09:12:25.904-03,NULL,2026-08-11 13:09:36.735-03,used,18333,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:27:58.816-03,NULL,2026-08-11 13:09:40.1-03,used,18334,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:28:11.279-03,NULL,2026-08-11 13:09:43.051-03,used,18335,Becas Nutrirse Vianda sin TACC
2026-08-11,2026-08-11 08:23:21.599-03,NULL,2026-08-11 13:09:49.245-03,used,18336,Estudiante de Grado
2026-08-11,2026-08-11 08:00:14.333-03,NULL,2026-08-11 13:09:52.218-03,used,18337,Estudiante de Grado
2026-08-11,2026-08-11 08:32:29.044-03,NULL,2026-08-11 13:09:54.06-03,used,18338,Estudiante de Grado
2026-08-11,2026-08-11 08:09:02.484-03,NULL,2026-08-11 13:09:56.392-03,used,18339,Estudiante de Grado
2026-08-11,2026-08-11 08:06:20.302-03,NULL,2026-08-11 13:09:59.059-03,used,18340,Estudiante de Grado
2026-08-11,2026-08-11 08:13:12.57-03,NULL,2026-08-11 13:10:01.358-03,used,18341,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:02:30.976-03,NULL,2026-08-11 13:10:03.913-03,used,18342,Estudiante de Grado
2026-08-11,2026-08-11 08:30:08.935-03,NULL,2026-08-11 13:10:06.88-03,used,18343,Estudiante de Grado
2026-08-11,2026-08-11 08:14:47.377-03,NULL,2026-08-11 13:10:09.297-03,used,18344,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:45:22.682-03,NULL,2026-08-11 13:10:12.89-03,used,18345,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:08:09.702-03,NULL,2026-08-11 13:10:31.993-03,used,18346,Estudiante de Grado
2026-08-11,2026-08-11 08:33:55.795-03,NULL,2026-08-11 13:10:37.934-03,used,18347,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:32:56.084-03,NULL,2026-08-11 13:10:41.148-03,used,18348,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:14:08.33-03,NULL,2026-08-11 13:10:43.288-03,used,18349,Becas Nodocentes
2026-08-11,2026-08-11 08:13:50.809-03,NULL,2026-08-11 13:10:45.727-03,used,18350,Estudiante de Grado
2026-08-11,2026-08-11 08:11:42.017-03,NULL,2026-08-11 13:10:48.482-03,used,18351,Estudiante de Grado
2026-08-11,2026-08-11 10:32:14.414-03,NULL,2026-08-11 13:10:50.884-03,used,18352,Becas Nutrirse Vianda
2026-08-11,2026-08-11 09:29:51.268-03,NULL,2026-08-11 13:10:51.89-03,used,18353,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:17:03.698-03,NULL,2026-08-11 13:10:56.828-03,used,18354,Estudiante de Grado
2026-08-11,2026-08-11 08:21:53.785-03,NULL,2026-08-11 13:11:14.222-03,used,18355,Estudiante de Grado
2026-08-11,2026-08-11 08:20:01.578-03,NULL,2026-08-11 13:11:17.636-03,used,18356,Estudiante de Grado
2026-08-11,2026-08-11 08:05:42.589-03,NULL,2026-08-11 13:11:21.619-03,used,18357,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:04:41.9-03,NULL,2026-08-11 13:11:23.372-03,used,18358,Becas Nutrirse Vianda
2026-08-11,2026-08-11 10:39:10.076-03,NULL,2026-08-11 13:11:37.243-03,used,18359,Estudiante de Grado
2026-08-11,2026-08-11 08:02:50.901-03,NULL,2026-08-11 13:11:44.452-03,used,18360,Estudiante de Grado
2026-08-11,2026-08-11 08:09:13.72-03,NULL,2026-08-11 13:11:47.152-03,used,18361,Estudiante de Grado
2026-08-11,2026-08-11 08:02:37.226-03,NULL,2026-08-11 13:11:49.385-03,used,18362,Estudiante de Grado
2026-08-11,2026-08-11 08:00:38.411-03,NULL,2026-08-11 13:11:52.025-03,used,18363,Becas Docentes
2026-08-11,2026-08-11 08:26:25.599-03,NULL,2026-08-11 13:11:54.643-03,used,18364,Estudiante de Grado
2026-08-11,2026-08-11 08:37:56.104-03,NULL,2026-08-11 13:11:57.55-03,used,18365,Estudiante de Grado
2026-08-11,2026-08-11 08:02:51.892-03,NULL,2026-08-11 13:11:59.75-03,used,18366,Estudiante de Grado
2026-08-11,2026-08-11 08:04:13.699-03,NULL,2026-08-11 13:12:02.748-03,used,18367,Estudiante de Grado
2026-08-11,2026-08-11 08:02:37.102-03,NULL,2026-08-11 13:12:05.361-03,used,18368,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:11:28.175-03,NULL,2026-08-11 13:12:07.88-03,used,18369,Estudiante de Grado
2026-08-11,2026-08-11 09:46:17.14-03,NULL,2026-08-11 13:12:12.227-03,used,18370,Nodocente
2026-08-11,2026-08-11 10:59:13.64-03,NULL,2026-08-11 13:12:15.003-03,used,18371,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:11:09.77-03,NULL,2026-08-11 13:12:17.759-03,used,18372,Estudiante de Grado
2026-08-11,2026-08-11 08:15:38.236-03,NULL,2026-08-11 13:12:20.969-03,used,18373,Estudiante de Grado
2026-08-11,2026-08-11 10:07:45.639-03,NULL,2026-08-11 13:12:24.051-03,used,18374,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:37:13.233-03,NULL,2026-08-11 13:12:27.027-03,used,18375,Estudiante de Grado
2026-08-11,2026-08-11 08:01:59.004-03,NULL,2026-08-11 13:12:31.349-03,used,18376,Estudiante de Grado
2026-08-11,2026-08-11 08:02:40.396-03,NULL,2026-08-11 13:12:34.952-03,used,18377,Estudiante de Grado
2026-08-11,2026-08-11 08:06:10.63-03,NULL,2026-08-11 13:12:37.407-03,used,18378,Estudiante de Grado
2026-08-11,2026-08-11 10:02:40.097-03,NULL,2026-08-11 13:12:40.081-03,used,18379,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:19:27.597-03,NULL,2026-08-11 13:12:43.576-03,used,18380,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:03:27.093-03,NULL,2026-08-11 13:12:48.101-03,used,18381,Estudiante de Grado
2026-08-11,2026-08-11 08:12:25.239-03,NULL,2026-08-11 13:12:51.951-03,used,18382,Estudiante de Grado
2026-08-11,2026-08-11 08:25:01.214-03,NULL,2026-08-11 13:12:54.649-03,used,18383,Estudiante de Grado sin TACC
2026-08-11,2026-08-11 08:05:55.013-03,NULL,2026-08-11 13:13:01.095-03,used,18384,Estudiante de Grado
2026-08-11,2026-08-11 08:38:42.666-03,NULL,2026-08-11 13:13:03.829-03,used,18385,Becas Nutrirse Vianda
2026-08-11,2026-08-11 08:07:13.153-03,NULL,2026-08-11 13:13:06.944-03,used,18386,Becas Nodocentes
2026-08-11,2026-08-11 08:09:52.334-03,NULL,2026-08-11 13:13:11.404-03,used,18387,Estudiante de Grado
2026-08-11,2026-08-11 08:09:44.643-03,NULL,2026-08-11 13:13:14.58-03,used,18388,Estudiante de Grado
2026-08-11,2026-08-11 10:52:50.515-03,NULL,2026-08-11 13:13:17.903-03,used,18389,Docente
2026-08-11,2026-08-11 08:32:41.868-03,NULL,2026-08-11 13:13:21.234-03,used,18390,Estudiante de Grado
2026-08-11,2026-08-11 08:26:01.408-03,NULL,2026-08-11 13:13:24.114-03,used,18391,Estudiante de Grado
