reserva_id,origen_fila,event_date,grupo,customer_types,sin_tacc,status,reserved_at,canceled_at,checked_at,re_reserva,customer_id
R-16441,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:33:53.838000-03:00,,2026-08-10 12:41:39.422000-03:00,False,16441
R-16451,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:33:59.083000-03:00,,2026-08-10 12:42:10.730000-03:00,False,16451
R-16962,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:34:01.975000-03:00,,2026-08-10 13:24:27.118000-03:00,False,16962
R-16025,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:34:07.104000-03:00,,2026-08-10 12:04:24.496000-03:00,False,16025
R-16052,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:34:09.352000-03:00,,2026-08-10 12:06:38.958000-03:00,False,16052
R-16972,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:34:19.314000-03:00,,2026-08-10 13:25:14.596000-03:00,False,16972
R-16606,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:34:24.095000-03:00,,2026-08-10 12:55:52.169000-03:00,False,16606
R-16860,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:34:25.268000-03:00,,2026-08-10 13:16:38.376000-03:00,False,16860
G-02088,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 09:34:35.107000-03:00,,,False,
R-16982,real,2026-08-10,Personal,Docente,False,used,2026-08-10 09:34:35.571000-03:00,,2026-08-10 13:25:58.486000-03:00,False,16982
R-16932,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:34:54.109000-03:00,,2026-08-10 13:22:19.772000-03:00,False,16932
R-16574,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:35:02.607000-03:00,,2026-08-10 12:52:47.404000-03:00,False,16574
R-17029,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:35:03.450000-03:00,,2026-08-10 13:30:03.116000-03:00,False,17029
G-02089,generado_ia,2026-08-10,Personal,Docente,False,no_show,2026-08-10 09:35:13.744000-03:00,,,False,
R-17200,real,2026-08-10,Personal,Nodocente,False,used,2026-08-10 09:35:23.110000-03:00,,2026-08-10 13:45:28.251000-03:00,False,17200
R-16233,real,2026-08-10,Personal,Docente,False,used,2026-08-10 09:35:25.208000-03:00,,2026-08-10 12:24:19.758000-03:00,False,16233
R-16130,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:35:48.517000-03:00,,2026-08-10 12:13:22.956000-03:00,False,16130
R-16132,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:35:57.616000-03:00,,2026-08-10 12:13:35.961000-03:00,False,16132
R-16640,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:36:01.801000-03:00,,2026-08-10 12:58:32.372000-03:00,False,16640
G-02090,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,canceled,2026-08-10 09:36:03.405000-03:00,2026-08-10 10:24:43.608000-03:00,,False,
R-17072,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:36:07.409000-03:00,,2026-08-10 13:34:16.479000-03:00,False,17072
R-17167,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:36:10.029000-03:00,,2026-08-10 13:42:33.539000-03:00,False,17167
R-17556,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:36:15.361000-03:00,,2026-08-10 14:30:21.426000-03:00,False,17556
G-02091,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,canceled,2026-08-10 09:36:17.470000-03:00,2026-08-10 09:46:03.549000-03:00,,False,
R-17185,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:36:17.665000-03:00,,2026-08-10 13:44:00.369000-03:00,False,17185
R-17169,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:36:32.781000-03:00,,2026-08-10 13:42:39.731000-03:00,False,17169
R-17016,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:36:35.081000-03:00,,2026-08-10 13:28:56.671000-03:00,False,17016
R-17335,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:37:13.975000-03:00,,2026-08-10 14:03:26.523000-03:00,False,17335
R-17126,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:37:17.373000-03:00,,2026-08-10 13:39:34.940000-03:00,False,17126
R-16896,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:37:25.280000-03:00,,2026-08-10 13:19:13.657000-03:00,False,16896
G-02092,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,no_show,2026-08-10 09:37:27.052000-03:00,,,False,
R-16031,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:37:32.549000-03:00,,2026-08-10 12:04:52.761000-03:00,False,16031
G-02093,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,no_show,2026-08-10 09:37:39.546000-03:00,,,False,
R-16032,real,2026-08-10,Estudiantes,Estudiante de Grado sin TACC,True,used,2026-08-10 09:37:54.377000-03:00,,2026-08-10 12:04:56.303000-03:00,False,16032
R-16992,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:37:57.600000-03:00,,2026-08-10 13:26:35.137000-03:00,False,16992
R-17547,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:37:59.044000-03:00,,2026-08-10 14:28:03.238000-03:00,False,17547
R-16434,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:38:03.916000-03:00,,2026-08-10 12:41:09.067000-03:00,False,16434
R-16504,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:38:04.744000-03:00,,2026-08-10 12:46:53.305000-03:00,False,16504
R-17212,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:38:11.631000-03:00,,2026-08-10 13:47:12.257000-03:00,False,17212
R-16730,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:38:14.631000-03:00,,2026-08-10 13:06:18.681000-03:00,False,16730
R-16617,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:38:24.931000-03:00,,2026-08-10 12:56:31.105000-03:00,False,16617
R-17290,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:38:26.445000-03:00,,2026-08-10 13:57:25.071000-03:00,False,17290
R-17234,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:38:39.427000-03:00,,2026-08-10 13:49:47.990000-03:00,False,17234
G-02094,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 09:38:43.958000-03:00,,,False,
G-02095,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 09:38:48.247000-03:00,,,False,
R-17279,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:03.514000-03:00,,2026-08-10 13:56:09.152000-03:00,False,17279
R-16909,real,2026-08-10,Becas personal,Becas Nodocentes,False,used,2026-08-10 09:39:10.672000-03:00,,2026-08-10 13:20:08.555000-03:00,False,16909
G-02096,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,canceled,2026-08-10 09:39:30.906000-03:00,2026-08-10 10:44:34.729000-03:00,,False,
R-16904,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:34.481000-03:00,,2026-08-10 13:19:46.886000-03:00,False,16904
R-16989,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:39:37.438000-03:00,,2026-08-10 13:26:24.565000-03:00,False,16989
R-16284,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:39:40.781000-03:00,,2026-08-10 12:28:48.939000-03:00,False,16284
R-17266,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:41.097000-03:00,,2026-08-10 13:54:37.750000-03:00,False,17266
R-16506,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:54.042000-03:00,,2026-08-10 12:47:03-03:00,False,16506
R-16378,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:56.803000-03:00,,2026-08-10 12:36:55.194000-03:00,False,16378
R-16638,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:39:58.196000-03:00,,2026-08-10 12:58:02.168000-03:00,False,16638
R-16241,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:40:05.545000-03:00,,2026-08-10 12:24:55.525000-03:00,False,16241
R-16832,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:40:06.499000-03:00,,2026-08-10 13:14:04.838000-03:00,False,16832
R-16639,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:40:45.698000-03:00,,2026-08-10 12:58:12.376000-03:00,False,16639
G-02097,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,canceled,2026-08-10 09:40:54.314000-03:00,2026-08-10 10:02:34.336000-03:00,,False,
R-16461,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:40:56.238000-03:00,,2026-08-10 12:43:13.537000-03:00,False,16461
R-17549,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:41:04.700000-03:00,,2026-08-10 14:28:19.724000-03:00,False,17549
R-17127,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:41:09.204000-03:00,,2026-08-10 13:39:40.093000-03:00,False,17127
R-17405,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:41:16.089000-03:00,,2026-08-10 14:11:42.792000-03:00,False,17405
R-17251,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:41:21.180000-03:00,,2026-08-10 13:53:03.535000-03:00,False,17251
R-17051,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:41:29.572000-03:00,,2026-08-10 13:32:12.446000-03:00,False,17051
R-16322,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:41:43.395000-03:00,,2026-08-10 12:32:28.871000-03:00,False,16322
R-16257,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:41:47.993000-03:00,,2026-08-10 12:26:57.749000-03:00,False,16257
R-16977,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:41:48.121000-03:00,,2026-08-10 13:25:42.279000-03:00,False,16977
G-02098,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 09:41:56.389000-03:00,,,False,
R-16889,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:42:08.732000-03:00,,2026-08-10 13:18:49.285000-03:00,False,16889
R-16870,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:42:19.448000-03:00,,2026-08-10 13:17:18.438000-03:00,False,16870
R-17511,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:42:38.862000-03:00,,2026-08-10 14:23:07.101000-03:00,False,17511
R-17202,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:42:58.009000-03:00,,2026-08-10 13:45:42.025000-03:00,False,17202
R-16582,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:43:01.569000-03:00,,2026-08-10 12:53:17.787000-03:00,False,16582
R-17208,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:43:12.830000-03:00,,2026-08-10 13:46:12.588000-03:00,False,17208
R-16967,real,2026-08-10,Becas personal,Becas Nodocentes,False,used,2026-08-10 09:43:18.524000-03:00,,2026-08-10 13:24:44.676000-03:00,False,16967
R-17201,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:43:39.086000-03:00,,2026-08-10 13:45:38.667000-03:00,False,17201
R-17177,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:43:44.110000-03:00,,2026-08-10 13:43:32.390000-03:00,False,17177
R-17427,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:43:47.253000-03:00,,2026-08-10 14:13:38.781000-03:00,False,17427
R-16648,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:43:54.226000-03:00,,2026-08-10 12:59:10.906000-03:00,False,16648
R-16863,real,2026-08-10,Estudiantes,Estudiante de Grado sin TACC,True,used,2026-08-10 09:44:04.552000-03:00,,2026-08-10 13:16:46.706000-03:00,False,16863
R-17377,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:44:39.071000-03:00,,2026-08-10 14:08:19.162000-03:00,False,17377
R-16417,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:45:26.563000-03:00,,2026-08-10 12:39:54.205000-03:00,False,16417
G-02099,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,no_show,2026-08-10 09:45:27.653000-03:00,,,False,
R-16044,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:45:40.377000-03:00,,2026-08-10 12:05:38.884000-03:00,False,16044
R-16523,real,2026-08-10,Becas personal,Becas Docentes,False,used,2026-08-10 09:45:50.211000-03:00,,2026-08-10 12:48:25.717000-03:00,False,16523
R-16786,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:46:12.298000-03:00,,2026-08-10 13:10:03.844000-03:00,False,16786
R-16111,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:46:29.537000-03:00,,2026-08-10 12:11:22.432000-03:00,False,16111
R-16595,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:46:37.099000-03:00,,2026-08-10 12:54:40.358000-03:00,False,16595
R-16402,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:46:39.686000-03:00,,2026-08-10 12:38:50.282000-03:00,False,16402
R-16179,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:46:44.408000-03:00,,2026-08-10 12:18:39.208000-03:00,False,16179
R-16824,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:46:45.993000-03:00,,2026-08-10 13:13:22.084000-03:00,False,16824
R-16283,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:47:04.285000-03:00,,2026-08-10 12:28:45.098000-03:00,False,16283
R-17552,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:47:33.203000-03:00,,2026-08-10 14:29:21.329000-03:00,False,17552
R-17218,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:47:37.324000-03:00,,2026-08-10 13:47:39.558000-03:00,False,17218
R-16323,real,2026-08-10,Personal,Docente,False,used,2026-08-10 09:47:40.636000-03:00,,2026-08-10 12:32:33.003000-03:00,False,16323
R-17355,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:47:42.787000-03:00,,2026-08-10 14:04:59.536000-03:00,False,17355
G-02100,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,no_show,2026-08-10 09:47:44.494000-03:00,,,False,
R-17230,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:47:48.908000-03:00,,2026-08-10 13:49:15.101000-03:00,False,17230
R-16875,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:47:49.587000-03:00,,2026-08-10 13:17:55.463000-03:00,False,16875
R-16945,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:47:52.894000-03:00,,2026-08-10 13:23:09.336000-03:00,False,16945
R-17524,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:47:55.833000-03:00,,2026-08-10 14:24:12.762000-03:00,False,17524
R-17342,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:48:21.503000-03:00,,2026-08-10 14:03:57.013000-03:00,False,17342
R-16645,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:48:37.051000-03:00,,2026-08-10 12:58:52.512000-03:00,False,16645
R-17178,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:48:41.146000-03:00,,2026-08-10 13:43:35.999000-03:00,False,17178
R-17400,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:48:50.167000-03:00,,2026-08-10 14:10:43.809000-03:00,False,17400
R-17117,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:48:52.406000-03:00,,2026-08-10 13:39:02.657000-03:00,False,17117
R-16778,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:48:55.234000-03:00,,2026-08-10 13:09:30.743000-03:00,False,16778
R-16626,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:49:14.629000-03:00,,2026-08-10 12:57:06.591000-03:00,False,16626
R-16181,real,2026-08-10,Estudiantes,Estudiante de Grado sin TACC,True,used,2026-08-10 09:49:19.202000-03:00,,2026-08-10 12:18:46.488000-03:00,False,16181
R-16588,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:49:40.382000-03:00,,2026-08-10 12:53:49.908000-03:00,False,16588
R-16468,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:49:49.385000-03:00,,2026-08-10 12:43:35.996000-03:00,False,16468
R-16571,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:49:49.528000-03:00,,2026-08-10 12:52:02.706000-03:00,False,16571
R-17064,real,2026-08-10,Becas personal,Becas Nodocentes,False,used,2026-08-10 09:49:50.485000-03:00,,2026-08-10 13:33:35.481000-03:00,False,17064
R-16019,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:49:51.693000-03:00,,2026-08-10 12:04:04.698000-03:00,False,16019
R-16984,real,2026-08-10,Becas personal,Becas Nodocentes,False,used,2026-08-10 09:49:51.724000-03:00,,2026-08-10 13:26:03.196000-03:00,False,16984
R-17103,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:50:09.524000-03:00,,2026-08-10 13:37:06.369000-03:00,False,17103
G-02101,generado_ia,2026-08-10,Estudiantes,Estudiante de Grado,False,no_show,2026-08-10 09:50:29.522000-03:00,,,False,
R-16112,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:50:43.567000-03:00,,2026-08-10 12:11:42.282000-03:00,False,16112
R-16520,real,2026-08-10,Becas personal,Becas Docentes,False,used,2026-08-10 09:50:53.629000-03:00,,2026-08-10 12:48:13.228000-03:00,False,16520
R-16215,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:51:02.286000-03:00,,2026-08-10 12:21:53.814000-03:00,False,16215
R-16286,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:51:11.230000-03:00,,2026-08-10 12:28:55.510000-03:00,False,16286
R-17241,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:51:15.531000-03:00,,2026-08-10 13:50:56.091000-03:00,False,17241
R-16943,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:51:35.572000-03:00,,2026-08-10 13:23:02.514000-03:00,False,16943
R-16418,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:51:43.160000-03:00,,2026-08-10 12:39:57.017000-03:00,False,16418
R-16570,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:51:52.461000-03:00,,2026-08-10 12:52:00.316000-03:00,False,16570
R-17310,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:52:09.297000-03:00,,2026-08-10 14:00:18.239000-03:00,False,17310
R-16129,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:52:22.446000-03:00,,2026-08-10 12:13:20.044000-03:00,False,16129
R-16271,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:52:27.945000-03:00,,2026-08-10 12:27:55.921000-03:00,False,16271
R-16553,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:52:27.950000-03:00,,2026-08-10 12:50:38.339000-03:00,False,16553
R-17430,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:52:29.745000-03:00,,2026-08-10 14:13:48.774000-03:00,False,17430
R-16554,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:52:31.189000-03:00,,2026-08-10 12:50:41.081000-03:00,False,16554
R-17350,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:52:40.170000-03:00,,2026-08-10 14:04:37.857000-03:00,False,17350
R-17018,real,2026-08-10,Personal,Nodocente,False,used,2026-08-10 09:52:44.648000-03:00,,2026-08-10 13:29:05.259000-03:00,False,17018
R-17478,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:52:46.844000-03:00,,2026-08-10 14:18:21.911000-03:00,False,17478
G-02102,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 09:53:38.409000-03:00,,,False,
R-16474,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:53:42.919000-03:00,,2026-08-10 12:44:01.143000-03:00,False,16474
R-16333,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:53:45.684000-03:00,,2026-08-10 12:33:16.171000-03:00,False,16333
R-16503,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:53:46.540000-03:00,,2026-08-10 12:46:45.082000-03:00,False,16503
R-17074,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:54:03.348000-03:00,,2026-08-10 13:34:26.065000-03:00,False,17074
R-16270,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 09:54:57.548000-03:00,,2026-08-10 12:27:52.517000-03:00,False,16270
R-17100,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:55:47.436000-03:00,,2026-08-10 13:36:53.215000-03:00,False,17100
R-17423,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:56:29.944000-03:00,,2026-08-10 14:13:10.919000-03:00,False,17423
R-17481,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:57:41.359000-03:00,,2026-08-10 14:18:34.692000-03:00,False,17481
R-16080,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:58:26.305000-03:00,,2026-08-10 12:08:43.530000-03:00,False,16080
R-16225,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:59:20.685000-03:00,,2026-08-10 12:23:24.054000-03:00,False,16225
R-17494,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 09:59:25.425000-03:00,,2026-08-10 14:20:34.455000-03:00,False,17494
R-16288,real,2026-08-10,Estudiantes,Estudiante de Grado,False,used,2026-08-10 10:00:00.235000-03:00,,2026-08-10 12:29:12.055000-03:00,False,16288
R-17403,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:00:08.368000-03:00,,2026-08-10 14:10:53.485000-03:00,False,17403
R-16424,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:00:42.868000-03:00,,2026-08-10 12:40:37.484000-03:00,False,16424
R-17531,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:00:45.488000-03:00,,2026-08-10 14:26:04.303000-03:00,False,17531
R-17232,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:01:04.779000-03:00,,2026-08-10 13:49:32.746000-03:00,False,17232
R-16871,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:01:23.825000-03:00,,2026-08-10 13:17:28.944000-03:00,False,16871
R-16668,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:01:26.223000-03:00,,2026-08-10 13:00:18.412000-03:00,False,16668
R-17484,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:01:39.496000-03:00,,2026-08-10 14:18:45.731000-03:00,False,17484
R-17465,real,2026-08-10,Personal,Nodocente,False,used,2026-08-10 10:01:42.430000-03:00,,2026-08-10 14:17:17.327000-03:00,False,17465
R-17516,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:00.295000-03:00,,2026-08-10 14:23:42.040000-03:00,False,17516
R-17123,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:08.821000-03:00,,2026-08-10 13:39:24.880000-03:00,False,17123
G-02103,generado_ia,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,no_show,2026-08-10 10:02:10.462000-03:00,,,False,
R-17220,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:18.457000-03:00,,2026-08-10 13:48:00.418000-03:00,False,17220
R-16459,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:20.217000-03:00,,2026-08-10 12:43:07.918000-03:00,False,16459
R-16328,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:30.187000-03:00,,2026-08-10 12:32:52.657000-03:00,False,16328
R-16661,real,2026-08-10,Becas personal,Becas Nodocentes,False,used,2026-08-10 10:02:41.861000-03:00,,2026-08-10 12:59:52.224000-03:00,False,16661
R-16647,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:46.577000-03:00,,2026-08-10 12:59:02.125000-03:00,False,16647
R-17457,real,2026-08-10,Personal,Docente,False,used,2026-08-10 10:02:58.807000-03:00,,2026-08-10 14:16:12.932000-03:00,False,17457
R-16713,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:02:59.659000-03:00,,2026-08-10 13:05:14.229000-03:00,False,16713
R-17003,real,2026-08-10,Becas Nutrirse,Becas Nutrirse Vianda,False,used,2026-08-10 10:03:02.323000-03:00,,2026-08-10 13:27:37.073000-03:00,False,17003
